local_path,adapter_key,intended_split,slice_name,source_url,source_page,license/source_name,sha256,short_reason,width,height,source_kind
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\grape__fruit\oe\unsupported_same_crop\bugwood_5407864_unsupported_same_crop.jpg,grape__fruit,oe,unsupported_same_crop,https://bugwoodcloud.org/images/768x512/5407864.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=5407864,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,a1bf15bc418fe9d496f9fbdb2dbda70c16c5d8923e31a4491f186596e97cfdd0,"Grape powdery-mildew fruit/berry image; near-ID auxiliary negative for OE, separate from final OOD.",576,768,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\grape__fruit\oe\unsupported_same_crop\bugwood_5608058_unsupported_same_crop.jpg,grape__fruit,oe,unsupported_same_crop,https://bugwoodcloud.org/images/768x512/5608058.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=5608058,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,6f9266359d5f9f5097ecc52bba51275f363a37f28d8f1286d7b7914ec1a0e417,Separate Bugwood grape fruit/cluster hard negative for auxiliary Outlier Exposure.,512,768,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\grape__fruit\oe\unsupported_same_crop\bugwood_5608059_unsupported_same_crop.jpg,grape__fruit,oe,unsupported_same_crop,https://bugwoodcloud.org/images/768x512/5608059.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=5608059,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,4f00d386c4ec14cc8d7328eef8af10b6dcb4f7f563a10b702d29e935b6d5bd4e,Separate Bugwood grape fruit/cluster hard negative for auxiliary Outlier Exposure.,512,768,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\grape__fruit\oe\unsupported_same_crop\bugwood_5608060_unsupported_same_crop.jpg,grape__fruit,oe,unsupported_same_crop,https://bugwoodcloud.org/images/768x512/5608060.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=5608060,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,fda0c8d8480fc88b5a6183435398072b07fe813065642e80b87abe9c1ce3cc0c,Separate Bugwood grape fruit/cluster hard negative for auxiliary Outlier Exposure.,768,512,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\grape__fruit\oe\unsupported_same_crop\bugwood_5608061_unsupported_same_crop.jpg,grape__fruit,oe,unsupported_same_crop,https://bugwoodcloud.org/images/768x512/5608061.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=5608061,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,87873136ef76370235dbda830227b81bfa6ac364f5bcf144ecb3f21c4ee6c65d,Separate Bugwood grape fruit/cluster hard negative for auxiliary Outlier Exposure.,512,768,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\grape__fruit\oe\unsupported_same_crop\bugwood_5608062_unsupported_same_crop.jpg,grape__fruit,oe,unsupported_same_crop,https://bugwoodcloud.org/images/768x512/5608062.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=5608062,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,9433578f53207a968b509472942ba83be227ac07b3b4ec7c93cfa1d1ffde1428,Separate Bugwood grape fruit/cluster hard negative for auxiliary Outlier Exposure.,768,512,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\grape__leaf\ood\grape_leaf_failure_cases\bugwood_0454063_grape_leaf_failure_cases.jpg,grape__leaf,ood,grape_leaf_failure_cases,https://bugwoodcloud.org/images/768x512/0454063.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=0454063,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,16829517cf71ce229e9ca77e3330bf4e7d7c154de044def08a8c23e7a0c59dc2,Grape leaf unsupported damage or disease image from Bugwood; reserved as held-out OOD evidence.,512,768,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\grape__leaf\ood\grape_leaf_failure_cases\bugwood_5561560_grape_leaf_failure_cases.jpg,grape__leaf,ood,grape_leaf_failure_cases,https://bugwoodcloud.org/images/768x512/5561560.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=5561560,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,f522ed9b9b62b54987f1254cc007125ea8f1fde7460f2795538f44d94ca482d9,Grape leaf unsupported damage or disease image from Bugwood; reserved as held-out OOD evidence.,768,576,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\grape__leaf\ood\grape_leaf_failure_cases\bugwood_5561559_grape_leaf_failure_cases.jpg,grape__leaf,ood,grape_leaf_failure_cases,https://bugwoodcloud.org/images/768x512/5561559.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=5561559,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,f137b1bca500f95ef404f040b25448848587e3d9cb1fa4f8be2972d5d6a1a8a5,Grape leaf unsupported damage or disease image from Bugwood; reserved as held-out OOD evidence.,768,576,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\grape__leaf\ood\grape_leaf_failure_cases\bugwood_2512037_grape_leaf_failure_cases.jpg,grape__leaf,ood,grape_leaf_failure_cases,https://bugwoodcloud.org/images/768x512/2512037.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=2512037,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,f640f0d5c8f86a73c2e048ba75e9df5de50038b02eb0258a0129c145ddce8f12,Grape leaf unsupported damage or disease image from Bugwood; reserved as held-out OOD evidence.,768,512,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\grape__leaf\ood\grape_leaf_failure_cases\bugwood_2512038_grape_leaf_failure_cases.jpg,grape__leaf,ood,grape_leaf_failure_cases,https://bugwoodcloud.org/images/768x512/2512038.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=2512038,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,2098814f9879d8b36c206d8e02ccb54d45ad0f0a94efce8eb10d3390c9f6ea89,Grape leaf unsupported damage or disease image from Bugwood; reserved as held-out OOD evidence.,768,512,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\grape__leaf\ood\grape_leaf_failure_cases\bugwood_0454070_grape_leaf_failure_cases.jpg,grape__leaf,ood,grape_leaf_failure_cases,https://bugwoodcloud.org/images/768x512/0454070.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=0454070,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,ab0be2efcf90dc16fd2e4d0f918ddc9a2114873b2f05592357c677e8d9a6bf2f,Grape leaf unsupported damage or disease image from Bugwood; reserved as held-out OOD evidence.,768,512,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\grape__leaf\ood\grape_leaf_failure_cases\bugwood_5608070_grape_leaf_failure_cases.jpg,grape__leaf,ood,grape_leaf_failure_cases,https://bugwoodcloud.org/images/768x512/5608070.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=5608070,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,47bd1ee5455b4d0206649a5647c6482cacb58cb11b98f5e639b868ad829bb1ab,Grape leaf unsupported damage or disease image from Bugwood; reserved as held-out OOD evidence.,768,512,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\grape__leaf\oe\unsupported_same_crop\bugwood_1263069_unsupported_same_crop.jpg,grape__leaf,oe,unsupported_same_crop,https://bugwoodcloud.org/images/768x512/1263069.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=1263069,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,2b10fc1dbda23abe86fb98ca0f4f8f49a7e0084267510bbf8102bfa12f38c0f6,"Separate grape leaf hard negative from Bugwood for auxiliary OE, not final evidence.",512,768,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\grape__leaf\oe\unsupported_same_crop\bugwood_1263070_unsupported_same_crop.jpg,grape__leaf,oe,unsupported_same_crop,https://bugwoodcloud.org/images/768x512/1263070.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=1263070,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,b9f9ee04bedeaefedab48a0aad15f72483d9778228104e2d94cda93ccf0bc6ce,"Separate grape leaf hard negative from Bugwood for auxiliary OE, not final evidence.",768,512,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\grape__leaf\oe\unsupported_same_crop\bugwood_5502918_unsupported_same_crop.jpg,grape__leaf,oe,unsupported_same_crop,https://bugwoodcloud.org/images/768x512/5502918.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=5502918,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,049fce34d4625f43c800fb6239dfd3076e75ef27e69019ca9101c9c3ea09b8aa,"Separate grape leaf hard negative from Bugwood for auxiliary OE, not final evidence.",768,609,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\grape__leaf\oe\unsupported_same_crop\bugwood_5502917_unsupported_same_crop.jpg,grape__leaf,oe,unsupported_same_crop,https://bugwoodcloud.org/images/768x512/5502917.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=5502917,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,be25f391ec8e8df740d162b598b152a318c52b9fe7ce9fe632a517e3d1c34ee6,"Separate grape leaf hard negative from Bugwood for auxiliary OE, not final evidence.",768,609,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\apricot__leaf\ood\prunus_leaf_unknowns\bugwood_5609975_prunus_leaf_unknowns.jpg,apricot__leaf,ood,prunus_leaf_unknowns,https://bugwoodcloud.org/images/768x512/5609975.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=5609975,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,2ff45b2ac3d9b6330dc87c87c5086af149d2742ad5dcd1ee54acf691ad58effb,Apricot/Prunus leaf unsupported disease or damage candidate from Bugwood; held out as OOD.,768,512,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\apricot__leaf\ood\prunus_leaf_unknowns\bugwood_0660083_prunus_leaf_unknowns.jpg,apricot__leaf,ood,prunus_leaf_unknowns,https://bugwoodcloud.org/images/768x512/0660083.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=0660083,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,faecddf75fe319c0797950eafb601f1fd986204b2fe0c2262bb92476be240caf,Apricot/Prunus leaf unsupported disease or damage candidate from Bugwood; held out as OOD.,768,512,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\apricot__leaf\ood\prunus_leaf_unknowns\bugwood_1265111_prunus_leaf_unknowns.jpg,apricot__leaf,ood,prunus_leaf_unknowns,https://bugwoodcloud.org/images/768x512/1265111.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=1265111,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,78f25d2b1424c3915309ba90a83d34895d14f3496b34339593caa7cab5353198,Apricot/Prunus leaf unsupported disease or damage candidate from Bugwood; held out as OOD.,768,521,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\apricot__leaf\ood\prunus_leaf_unknowns\bugwood_1492100_prunus_leaf_unknowns.jpg,apricot__leaf,ood,prunus_leaf_unknowns,https://bugwoodcloud.org/images/768x512/1492100.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=1492100,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,c61de091f63d4da9b1d324590317d72e121af67f8b66fff3764efa34c3db74e6,Apricot/Prunus leaf unsupported disease or damage candidate from Bugwood; held out as OOD.,768,512,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\apricot__leaf\ood\prunus_leaf_unknowns\bugwood_5610500_prunus_leaf_unknowns.jpg,apricot__leaf,ood,prunus_leaf_unknowns,https://bugwoodcloud.org/images/768x512/5610500.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=5610500,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,ca1e40a2266108256ae67fd0ce2aa44f5ec3d3ac70a144d5123d7d5c8f2c844e,Apricot/Prunus leaf unsupported disease or damage candidate from Bugwood; held out as OOD.,768,576,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\apricot__leaf\oe\prunus_leaf_aux_negatives\bugwood_5365898_prunus_leaf_aux_negatives.jpg,apricot__leaf,oe,prunus_leaf_aux_negatives,https://bugwoodcloud.org/images/768x512/5365898.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=5365898,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,e832bd3bad92a825ce6ee227ee769b34bd64c2eb04f7a6fc65d122ac212aefd0,Separate Prunus leaf disease/damage candidate for auxiliary OE.,767,505,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\apricot__leaf\oe\prunus_leaf_aux_negatives\bugwood_5365897_prunus_leaf_aux_negatives.jpg,apricot__leaf,oe,prunus_leaf_aux_negatives,https://bugwoodcloud.org/images/768x512/5365897.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=5365897,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,439553cfdac9d2c26351afaa30e81071e755dc1ccacc62bc8711d15949221c1e,Separate Prunus leaf disease/damage candidate for auxiliary OE.,768,506,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\apricot__fruit\ood\prunus_fruit_unknowns\bugwood_5609963_prunus_fruit_unknowns.jpg,apricot__fruit,ood,prunus_fruit_unknowns,https://bugwoodcloud.org/images/768x512/5609963.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=5609963,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,9e722198c160584ce13125da32b1ea602e89ca398ff75a67e8a91ff077b3dd08,Apricot/Prunus fruit unsupported disease or damage candidate from Bugwood; held out as OOD.,768,512,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\apricot__fruit\ood\prunus_fruit_unknowns\bugwood_0177025_prunus_fruit_unknowns.jpg,apricot__fruit,ood,prunus_fruit_unknowns,https://bugwoodcloud.org/images/768x512/0177025.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=0177025,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,7326c672cd743c5321a55a679b3953cdabe602c3542a1d56f5858ce9c6a4b2a4,Apricot/Prunus fruit unsupported disease or damage candidate from Bugwood; held out as OOD.,768,512,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\apricot__fruit\ood\prunus_fruit_unknowns\bugwood_5492261_prunus_fruit_unknowns.jpg,apricot__fruit,ood,prunus_fruit_unknowns,https://bugwoodcloud.org/images/768x512/5492261.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=5492261,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,bd2fc40190401cfe3dcef5ff193e04fc9001386f9c6bb09fe3f323373186a41e,Apricot/Prunus fruit unsupported disease or damage candidate from Bugwood; held out as OOD.,768,510,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\apricot__fruit\ood\prunus_fruit_unknowns\bugwood_5609969_prunus_fruit_unknowns.jpg,apricot__fruit,ood,prunus_fruit_unknowns,https://bugwoodcloud.org/images/768x512/5609969.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=5609969,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,abefebc8f471d6ba28da0f4f0cdb9189327e62df7b88add7f4c0207eb10e32d8,Apricot/Prunus fruit unsupported disease or damage candidate from Bugwood; held out as OOD.,768,512,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\apricot__fruit\ood\prunus_fruit_unknowns\bugwood_5359237_prunus_fruit_unknowns.jpg,apricot__fruit,ood,prunus_fruit_unknowns,https://bugwoodcloud.org/images/768x512/5359237.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=5359237,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,f4499fb5fa534762f1af46ef94edef0c929188377294c20a165831caf930befe,Apricot/Prunus fruit unsupported disease or damage candidate from Bugwood; held out as OOD.,767,516,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\tomato__leaf\ood\tomato_leaf_failure_cases\bugwood_5077048_tomato_leaf_failure_cases.jpg,tomato__leaf,ood,tomato_leaf_failure_cases,https://bugwoodcloud.org/images/768x512/5077048.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=5077048,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,e0951925090bd41ab05e39cf3d51c6c4ed1630ed97bed159c66846979950b6b9,Tomato leaf unsupported disease or hard failure case from Bugwood; reserved as OOD.,541,768,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\tomato__leaf\ood\tomato_leaf_failure_cases\bugwood_5077049_tomato_leaf_failure_cases.jpg,tomato__leaf,ood,tomato_leaf_failure_cases,https://bugwoodcloud.org/images/768x512/5077049.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=5077049,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,b73913657d4b0220960711c6ad78cc816287373a46d56e17151b2e1de2728bac,Tomato leaf unsupported disease or hard failure case from Bugwood; reserved as OOD.,768,567,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\tomato__leaf\ood\tomato_leaf_failure_cases\bugwood_0176012_tomato_leaf_failure_cases.jpg,tomato__leaf,ood,tomato_leaf_failure_cases,https://bugwoodcloud.org/images/768x512/0176012.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=0176012,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,0df63f9df8f143e3a85f68a940293075ea9079f56875931b39004cb3dcb10828,Tomato leaf unsupported disease or hard failure case from Bugwood; reserved as OOD.,512,768,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\tomato__leaf\ood\tomato_leaf_failure_cases\bugwood_5411489_tomato_leaf_failure_cases.jpg,tomato__leaf,ood,tomato_leaf_failure_cases,https://bugwoodcloud.org/images/768x512/5411489.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=5411489,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,aa0e4349ebadc7dbddb22d09327a363c8f19fa20cde888e37704351b65639110,Tomato leaf unsupported disease or hard failure case from Bugwood; reserved as OOD.,768,576,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\tomato__leaf\ood\tomato_leaf_failure_cases\bugwood_5551691_tomato_leaf_failure_cases.jpg,tomato__leaf,ood,tomato_leaf_failure_cases,https://bugwoodcloud.org/images/768x512/5551691.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=5551691,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,0d36ee775460cf30cb1f7fd653c853865fcb12e7ec50b01350cc967cd03d420c,Tomato leaf unsupported disease or hard failure case from Bugwood; reserved as OOD.,768,576,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\tomato__leaf\ood\tomato_leaf_failure_cases\bugwood_1265082_tomato_leaf_failure_cases.jpg,tomato__leaf,ood,tomato_leaf_failure_cases,https://bugwoodcloud.org/images/768x512/1265082.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=1265082,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,bfda0022e91dc4f555749c49bc7217790a64ab9e7afd28d8539c449f03cc0a67,Tomato leaf unsupported disease or hard failure case from Bugwood; reserved as OOD.,542,768,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\tomato__leaf\ood\tomato_leaf_failure_cases\bugwood_5411467_tomato_leaf_failure_cases.jpg,tomato__leaf,ood,tomato_leaf_failure_cases,https://bugwoodcloud.org/images/768x512/5411467.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=5411467,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,579556e18507b1241549f1d7a32d3064ec14e15b08b583946a2e575d4862f155,Tomato leaf unsupported disease or hard failure case from Bugwood; reserved as OOD.,768,576,bugwood
