image_id,source,resolved_image,expected_target,expected_crop,expected_part,expected_class,corrected_crop,corrected_part,corrected_class,prototype_target,prototype_class_label,predicted_crop,predicted_part,predicted_disease,prototype_similarity,prototype_margin,reconcile_reason,failure_bucket,pass_fail,review_decision,prototype_quality,adapter_training_quality,review_notes
demo_439,staged_external:docs/demo_assets/m2_full_image_set/images/demo_439_tomato_leaf.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_439_tomato_leaf.jpg,tomato__leaf,tomato,leaf,domates_leaf_mold_yaprak,tomato,leaf,domates_leaf_mold_yaprak,tomato__fruit,domates_late_blight_meyve,tomato,leaf,,0.62917004,0.01588431,negative_prototype_too_close,router,fail,add_prototype_hard_negative,wrong_target_close_match,not_selected,"Prototype/router evidence was close to wrong target; use as hard negative, not positive."
demo_442,staged_external:docs/demo_assets/m2_full_image_set/images/demo_442_tomato_leaf.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_442_tomato_leaf.jpg,tomato__leaf,tomato,leaf,domates_leaf_mold_yaprak,tomato,leaf,domates_leaf_mold_yaprak,tomato__fruit,domates_late_blight_meyve,tomato,leaf,,0.63529745,0.00440722,negative_prototype_too_close,router,fail,add_prototype_hard_negative,wrong_target_close_match,not_selected,"Prototype/router evidence was close to wrong target; use as hard negative, not positive."
demo_011,staged_external:docs/demo_assets/m2_full_image_set/images/demo_011_strawberry_fruit.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_011_strawberry_fruit.jpg,strawberry__fruit,strawberry,fruit,strawberry_anthracnose_fruit,strawberry,fruit,strawberry_anthracnose_fruit,strawberry__fruit,strawberry_anthracnose_fruit,strawberry,leaf,,0.67464711,0.08005386,part_conflict,router,fail,add_prototype_hard_negative,part_or_negative_boundary,not_selected,Boundary/conflict row; use as hard negative to preserve safety.
demo_070,staged_external:docs/demo_assets/m2_full_image_set/images/demo_070_strawberry_fruit.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_070_strawberry_fruit.jpg,strawberry__fruit,strawberry,fruit,strawberry_anthracnose_fruit,strawberry,fruit,strawberry_anthracnose_fruit,strawberry__fruit,strawberry_anthracnose_fruit,strawberry,leaf,,0.72216102,0.1340003,part_conflict,router,fail,add_prototype_hard_negative,part_or_negative_boundary,not_selected,Boundary/conflict row; use as hard negative to preserve safety.
demo_075,staged_external:docs/demo_assets/m2_full_image_set/images/demo_075_strawberry_fruit.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_075_strawberry_fruit.jpg,strawberry__fruit,strawberry,fruit,strawberry_gray_mold_fruit,strawberry,fruit,strawberry_gray_mold_fruit,strawberry__fruit,strawberry_powdery_mildew_fruit,strawberry,leaf,,0.64636944,0.05394609,part_conflict,router,fail,add_prototype_hard_negative,part_or_negative_boundary,not_selected,Boundary/conflict row; use as hard negative to preserve safety.
demo_076,staged_external:docs/demo_assets/m2_full_image_set/images/demo_076_strawberry_fruit.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_076_strawberry_fruit.jpg,strawberry__fruit,strawberry,fruit,strawberry_gray_mold_fruit,strawberry,fruit,strawberry_gray_mold_fruit,strawberry__fruit,strawberry_gray_mold_fruit,strawberry,leaf,,0.64775787,0.09090688,part_conflict,router,fail,add_prototype_hard_negative,part_or_negative_boundary,not_selected,Boundary/conflict row; use as hard negative to preserve safety.
demo_077,staged_external:docs/demo_assets/m2_full_image_set/images/demo_077_strawberry_fruit.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_077_strawberry_fruit.jpg,strawberry__fruit,strawberry,fruit,strawberry_gray_mold_fruit,strawberry,fruit,strawberry_gray_mold_fruit,strawberry__fruit,strawberry_gray_mold_fruit,strawberry,leaf,,0.61910125,0.05271703,part_conflict,router,fail,add_prototype_hard_negative,part_or_negative_boundary,not_selected,Boundary/conflict row; use as hard negative to preserve safety.
demo_078,staged_external:docs/demo_assets/m2_full_image_set/images/demo_078_strawberry_fruit.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_078_strawberry_fruit.jpg,strawberry__fruit,strawberry,fruit,strawberry_gray_mold_fruit,strawberry,fruit,strawberry_gray_mold_fruit,strawberry__fruit,strawberry_gray_mold_fruit,strawberry,leaf,,0.60646118,0.06808034,part_conflict,router,fail,add_prototype_hard_negative,part_or_negative_boundary,not_selected,Boundary/conflict row; use as hard negative to preserve safety.
demo_310,staged_external:docs/demo_assets/m2_full_image_set/images/demo_310_strawberry_fruit.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_310_strawberry_fruit.jpg,strawberry__fruit,strawberry,fruit,strawberry_powdery_mildew_fruit,strawberry,fruit,strawberry_powdery_mildew_fruit,strawberry__fruit,strawberry_gray_mold_fruit,strawberry,leaf,,0.62357769,0.06196097,part_conflict,router,fail,add_prototype_hard_negative,part_or_negative_boundary,not_selected,Boundary/conflict row; use as hard negative to preserve safety.
demo_323,staged_external:docs/demo_assets/m2_full_image_set/images/demo_323_strawberry_fruit.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_323_strawberry_fruit.jpg,strawberry__fruit,strawberry,fruit,strawberry_healthy_fruit,strawberry,fruit,strawberry_healthy_fruit,strawberry__fruit,strawberry_healthy_fruit,strawberry,leaf,,0.65422564,0.08048629,part_conflict,router,fail,add_prototype_hard_negative,part_or_negative_boundary,not_selected,Boundary/conflict row; use as hard negative to preserve safety.
demo_324,staged_external:docs/demo_assets/m2_full_image_set/images/demo_324_strawberry_fruit.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_324_strawberry_fruit.jpg,strawberry__fruit,strawberry,fruit,strawberry_healthy_fruit,strawberry,fruit,strawberry_healthy_fruit,strawberry__fruit,strawberry_powdery_mildew_fruit,strawberry,leaf,,0.68644736,0.09394639,part_conflict,router,fail,add_prototype_hard_negative,part_or_negative_boundary,not_selected,Boundary/conflict row; use as hard negative to preserve safety.
demo_327,staged_external:docs/demo_assets/m2_full_image_set/images/demo_327_strawberry_fruit.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_327_strawberry_fruit.jpg,strawberry__fruit,strawberry,fruit,strawberry_healthy_fruit,strawberry,fruit,strawberry_healthy_fruit,strawberry__fruit,strawberry_healthy_fruit,strawberry,leaf,,0.67022259,0.09276025,part_conflict,router,fail,add_prototype_hard_negative,part_or_negative_boundary,not_selected,Boundary/conflict row; use as hard negative to preserve safety.
demo_331,staged_external:docs/demo_assets/m2_full_image_set/images/demo_331_strawberry_fruit.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_331_strawberry_fruit.jpg,strawberry__fruit,strawberry,fruit,strawberry_healthy_fruit,strawberry,fruit,strawberry_healthy_fruit,strawberry__fruit,strawberry_healthy_fruit,strawberry,leaf,,0.66126626,0.09613868,part_conflict,router,fail,add_prototype_hard_negative,part_or_negative_boundary,not_selected,Boundary/conflict row; use as hard negative to preserve safety.
demo_498,staged_external:docs/demo_assets/m2_full_image_set/images/demo_498_tomato_leaf.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_498_tomato_leaf.jpg,tomato__leaf,tomato,leaf,domates_sağlıklı_yaprak,tomato,leaf,domates_sağlıklı_yaprak,tomato__fruit,domates_sağlıklı_meyve,potato,leaf,,0.64758572,0.04207815,prototype_policy_not_calibrated,router,fail,add_prototype_hard_negative,wrong_target_close_match,not_selected,"Prototype/router evidence was close to wrong target; use as hard negative, not positive."
demo_033,staged_external:docs/demo_assets/m2_full_image_set/images/demo_033_tomato_leaf.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_033_tomato_leaf.jpg,tomato__leaf,tomato,leaf,domates_bacterial_spot_and_speck_yaprak,tomato,leaf,domates_bacterial_spot_and_speck_yaprak,tomato__leaf,domates_bacterial_spot_and_speck_yaprak,tomato,unknown,,0.63783835,0.05048051,negative_prototype_too_close,router,fail,add_prototype_hard_negative,part_or_negative_boundary,not_selected,Boundary/conflict row; use as hard negative to preserve safety.
demo_068,staged_external:docs/demo_assets/m2_full_image_set/images/demo_068_tomato_leaf.png,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_068_tomato_leaf.png,tomato__leaf,tomato,leaf,domates_early_blight_yaprak,tomato,leaf,domates_early_blight_yaprak,tomato__leaf,domates_bacterial_spot_and_speck_yaprak,tomato,leaf,,0.59960722,0.05796721,negative_prototype_too_close,router,fail,add_prototype_hard_negative,part_or_negative_boundary,not_selected,Boundary/conflict row; use as hard negative to preserve safety.
demo_165,staged_external:docs/demo_assets/m2_full_image_set/images/demo_165_apricot_fruit.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_165_apricot_fruit.jpg,apricot__fruit,apricot,fruit,kayısıda_yaprak_delen_çil_hastalığı_meyve_128,apricot,fruit,kayısıda_yaprak_delen_çil_hastalığı_meyve_128,apricot__leaf,kayısı_yaprak_delen_çil_hastalığı_yaprak_300,plum,unknown,,0.67312654,0.0881793,negative_prototype_too_close,router,fail,add_prototype_hard_negative,wrong_target_close_match,not_selected,"Prototype/router evidence was close to wrong target; use as hard negative, not positive."
demo_533,staged_external:docs/demo_assets/m2_full_image_set/images/demo_533_tomato_fruit.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_533_tomato_fruit.jpg,tomato__fruit,tomato,fruit,,tomato,fruit,,tomato__leaf,domates_spotted_wilt_yaprak,tomato,leaf,,0.56998711,0.02402578,prototype_evidence_weak,,pass,add_prototype_hard_negative,hard_negative_classless_probe,not_selected,Classless supported probe; not used as disease positive. Keep as hard negative/boundary example.
demo_540,staged_external:docs/demo_assets/m2_full_image_set/images/demo_540_tomato_leaf.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_540_tomato_leaf.jpg,tomato__leaf,tomato,leaf,,tomato,leaf,,tomato__fruit,domates_sağlıklı_meyve,tomato,fruit,,0.61330161,0.01373875,prototype_evidence_weak,,pass,add_prototype_hard_negative,hard_negative_classless_probe,not_selected,Classless supported probe; not used as disease positive. Keep as hard negative/boundary example.
demo_585,staged_external:docs/demo_assets/m2_full_image_set/images/demo_585_apricot_fruit.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_585_apricot_fruit.jpg,apricot__fruit,apricot,fruit,,apricot,fruit,,apricot__leaf,kayısı_sağlıklı_yaprak_302,pear,unknown,,0.59772221,0.04566111,prototype_evidence_weak,,pass,add_prototype_hard_negative,hard_negative_classless_probe,not_selected,Classless supported probe; not used as disease positive. Keep as hard negative/boundary example.
demo_538,staged_external:docs/demo_assets/m2_full_image_set/images/demo_538_tomato_leaf.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_538_tomato_leaf.jpg,tomato__leaf,tomato,leaf,,tomato,leaf,,tomato__fruit,domates_late_blight_meyve,tomato,leaf,,0.61792029,0.00503991,negative_prototype_too_close,,pass,add_prototype_hard_negative,hard_negative_classless_probe,not_selected,Classless supported probe; not used as disease positive. Keep as hard negative/boundary example.
demo_543,staged_external:docs/demo_assets/m2_full_image_set/images/demo_543_tomato_leaf.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_543_tomato_leaf.jpg,tomato__leaf,tomato,leaf,,tomato,leaf,,tomato__fruit,domates_late_blight_meyve,tomato,leaf,,0.61716245,0.01027645,negative_prototype_too_close,,pass,add_prototype_hard_negative,hard_negative_classless_probe,not_selected,Classless supported probe; not used as disease positive. Keep as hard negative/boundary example.
demo_536,staged_external:docs/demo_assets/m2_full_image_set/images/demo_536_tomato_leaf.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_536_tomato_leaf.jpg,tomato__leaf,tomato,leaf,,tomato,leaf,,tomato__fruit,domates_sağlıklı_meyve,tomato,leaf,,0.63760822,0.06913056,prototype_policy_not_calibrated,,pass,add_prototype_hard_negative,hard_negative_classless_probe,not_selected,Classless supported probe; not used as disease positive. Keep as hard negative/boundary example.
demo_537,staged_external:docs/demo_assets/m2_full_image_set/images/demo_537_tomato_leaf.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_537_tomato_leaf.jpg,tomato__leaf,tomato,leaf,,tomato,leaf,,tomato__fruit,domates_sağlıklı_meyve,tomato,leaf,,0.63893186,0.06341347,prototype_policy_not_calibrated,,pass,add_prototype_hard_negative,hard_negative_classless_probe,not_selected,Classless supported probe; not used as disease positive. Keep as hard negative/boundary example.
demo_542,staged_external:docs/demo_assets/m2_full_image_set/images/demo_542_tomato_leaf.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_542_tomato_leaf.jpg,tomato__leaf,tomato,leaf,,tomato,leaf,,tomato__fruit,domates_sağlıklı_meyve,tomato,leaf,,0.60480881,0.04585428,prototype_policy_not_calibrated,,pass,add_prototype_hard_negative,hard_negative_classless_probe,not_selected,Classless supported probe; not used as disease positive. Keep as hard negative/boundary example.
demo_544,staged_external:docs/demo_assets/m2_full_image_set/images/demo_544_tomato_leaf.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_544_tomato_leaf.jpg,tomato__leaf,tomato,leaf,,tomato,leaf,,tomato__fruit,domates_sağlıklı_meyve,tomato,leaf,,0.61682329,0.04337241,prototype_policy_not_calibrated,,pass,add_prototype_hard_negative,hard_negative_classless_probe,not_selected,Classless supported probe; not used as disease positive. Keep as hard negative/boundary example.
demo_588,staged_external:docs/demo_assets/m2_full_image_set/images/demo_588_apricot_fruit.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_588_apricot_fruit.jpg,apricot__fruit,apricot,fruit,,apricot,fruit,,apricot__leaf,kayısı_sağlıklı_yaprak_302,cotton,unknown,,0.54594419,0.00037661,prototype_evidence_weak,,pass,add_prototype_hard_negative,hard_negative_classless_probe,not_selected,Classless supported probe; not used as disease positive. Keep as hard negative/boundary example.
demo_549,staged_external:docs/demo_assets/m2_full_image_set/images/demo_549_strawberry_fruit.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_549_strawberry_fruit.jpg,strawberry__fruit,strawberry,fruit,,strawberry,fruit,,strawberry__fruit,strawberry_powdery_mildew_fruit,strawberry,leaf,,0.55061533,0.02627881,part_conflict,,pass,add_prototype_hard_negative,hard_negative_classless_probe,not_selected,Classless supported probe; not used as disease positive. Keep as hard negative/boundary example.
demo_545,staged_external:docs/demo_assets/m2_full_image_set/images/demo_545_strawberry_fruit.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_545_strawberry_fruit.jpg,strawberry__fruit,strawberry,fruit,,strawberry,fruit,,strawberry__fruit,strawberry_gray_mold_fruit,strawberry,leaf,,0.52969429,0.00556143,negative_prototype_too_close,,pass,add_prototype_hard_negative,hard_negative_classless_probe,not_selected,Classless supported probe; not used as disease positive. Keep as hard negative/boundary example.
demo_546,staged_external:docs/demo_assets/m2_full_image_set/images/demo_546_strawberry_fruit.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_546_strawberry_fruit.jpg,strawberry__fruit,strawberry,fruit,,strawberry,fruit,,strawberry__fruit,strawberry_powdery_mildew_fruit,strawberry,leaf,,0.55478606,0.0022159,negative_prototype_too_close,,pass,add_prototype_hard_negative,hard_negative_classless_probe,not_selected,Classless supported probe; not used as disease positive. Keep as hard negative/boundary example.
demo_547,staged_external:docs/demo_assets/m2_full_image_set/images/demo_547_strawberry_fruit.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_547_strawberry_fruit.jpg,strawberry__fruit,strawberry,fruit,,strawberry,fruit,,strawberry__fruit,strawberry_gray_mold_fruit,strawberry,leaf,,0.50501978,0.00214019,negative_prototype_too_close,,pass,add_prototype_hard_negative,hard_negative_classless_probe,not_selected,Classless supported probe; not used as disease positive. Keep as hard negative/boundary example.
demo_548,staged_external:docs/demo_assets/m2_full_image_set/images/demo_548_strawberry_fruit.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_548_strawberry_fruit.jpg,strawberry__fruit,strawberry,fruit,,strawberry,fruit,,strawberry__leaf,strawberry_leaf_spot_leaf,strawberry,leaf,,0.53002903,0.01126198,negative_prototype_too_close,,pass,add_prototype_hard_negative,hard_negative_classless_probe,not_selected,Classless supported probe; not used as disease positive. Keep as hard negative/boundary example.
demo_550,staged_external:docs/demo_assets/m2_full_image_set/images/demo_550_strawberry_fruit.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_550_strawberry_fruit.jpg,strawberry__fruit,strawberry,fruit,,strawberry,fruit,,strawberry__leaf,strawberry_leaf_spot_leaf,strawberry,leaf,,0.52347309,0.00639553,negative_prototype_too_close,,pass,add_prototype_hard_negative,hard_negative_classless_probe,not_selected,Classless supported probe; not used as disease positive. Keep as hard negative/boundary example.
demo_551,staged_external:docs/demo_assets/m2_full_image_set/images/demo_551_strawberry_fruit.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_551_strawberry_fruit.jpg,strawberry__fruit,strawberry,fruit,,strawberry,fruit,,strawberry__fruit,strawberry_gray_mold_fruit,strawberry,leaf,,0.50450446,0.00272085,negative_prototype_too_close,,pass,add_prototype_hard_negative,hard_negative_classless_probe,not_selected,Classless supported probe; not used as disease positive. Keep as hard negative/boundary example.
demo_552,staged_external:docs/demo_assets/m2_full_image_set/images/demo_552_strawberry_fruit.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_552_strawberry_fruit.jpg,strawberry__fruit,strawberry,fruit,,strawberry,fruit,,strawberry__fruit,strawberry_gray_mold_fruit,strawberry,leaf,,0.51446857,0.00907342,negative_prototype_too_close,,pass,add_prototype_hard_negative,hard_negative_classless_probe,not_selected,Classless supported probe; not used as disease positive. Keep as hard negative/boundary example.
demo_553,staged_external:docs/demo_assets/m2_full_image_set/images/demo_553_strawberry_fruit.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_553_strawberry_fruit.jpg,strawberry__fruit,strawberry,fruit,,strawberry,fruit,,strawberry__leaf,strawberry_leaf_spot_leaf,strawberry,leaf,,0.52276666,0.00691162,negative_prototype_too_close,,pass,add_prototype_hard_negative,hard_negative_classless_probe,not_selected,Classless supported probe; not used as disease positive. Keep as hard negative/boundary example.
demo_554,staged_external:docs/demo_assets/m2_full_image_set/images/demo_554_strawberry_fruit.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_554_strawberry_fruit.jpg,strawberry__fruit,strawberry,fruit,,strawberry,fruit,,strawberry__fruit,strawberry_gray_mold_fruit,strawberry,leaf,,0.53700652,0.00563649,negative_prototype_too_close,,pass,add_prototype_hard_negative,hard_negative_classless_probe,not_selected,Classless supported probe; not used as disease positive. Keep as hard negative/boundary example.
