image_id,source,resolved_image,expected_target,expected_crop,expected_part,expected_class,corrected_crop,corrected_part,corrected_class,prototype_target,prototype_class_label,predicted_crop,predicted_part,predicted_disease,prototype_similarity,prototype_margin,reconcile_reason,failure_bucket,pass_fail,review_decision,prototype_quality,adapter_training_quality,review_notes
demo_432,staged_external:docs/demo_assets/m2_full_image_set/images/demo_432_tomato_leaf.png,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_432_tomato_leaf.png,tomato__leaf,tomato,leaf,domates_late_blight_yaprak,tomato,leaf,domates_late_blight_yaprak,tomato__leaf,domates_late_blight_yaprak,potato,leaf,,0.5590528,0.01479697,prototype_evidence_weak,router,fail,add_prototype_positive,target_class_match_weak_evidence,not_selected,Expected target/class matched prototype but evidence/policy was too weak; candidate positive after conservative review.
demo_461,staged_external:docs/demo_assets/m2_full_image_set/images/demo_461_tomato_leaf.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_461_tomato_leaf.jpg,tomato__leaf,tomato,leaf,domates_powdery_mildew_yaprak,tomato,leaf,domates_powdery_mildew_yaprak,tomato__leaf,domates_powdery_mildew_yaprak,lentil,unknown,,0.54540179,0.01474707,prototype_evidence_weak,router,fail,add_prototype_positive,target_class_match_weak_evidence,not_selected,Expected target/class matched prototype but evidence/policy was too weak; candidate positive after conservative review.
demo_462,staged_external:docs/demo_assets/m2_full_image_set/images/demo_462_tomato_leaf.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_462_tomato_leaf.jpg,tomato__leaf,tomato,leaf,domates_powdery_mildew_yaprak,tomato,leaf,domates_powdery_mildew_yaprak,tomato__leaf,domates_powdery_mildew_yaprak,quinoa,unknown,,0.5942667,0.02566606,prototype_evidence_weak,router,fail,add_prototype_positive,target_class_match_weak_evidence,not_selected,Expected target/class matched prototype but evidence/policy was too weak; candidate positive after conservative review.
demo_508,staged_external:docs/demo_assets/m2_full_image_set/images/demo_508_tomato_leaf.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_508_tomato_leaf.jpg,tomato__leaf,tomato,leaf,domates_spotted_wilt_yaprak,tomato,leaf,domates_spotted_wilt_yaprak,tomato__leaf,domates_spotted_wilt_yaprak,petunia,unknown,,0.56043083,0.03987183,prototype_evidence_weak,router,fail,add_prototype_positive,target_class_match_weak_evidence,not_selected,Expected target/class matched prototype but evidence/policy was too weak; candidate positive after conservative review.
demo_147,staged_external:docs/demo_assets/m2_full_image_set/images/demo_147_apricot_fruit.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_147_apricot_fruit.jpg,apricot__fruit,apricot,fruit,kayısıda_şarka_virüsü_meyve_230,apricot,fruit,kayısıda_şarka_virüsü_meyve_230,apricot__fruit,kayısıda_şarka_virüsü_meyve_230,,,,0.57183576,0.03602946,prototype_policy_not_calibrated,router,fail,add_prototype_positive,target_class_match_weak_evidence,not_selected,Expected target/class matched prototype but evidence/policy was too weak; candidate positive after conservative review.
demo_436,staged_external:docs/demo_assets/m2_full_image_set/images/demo_436_tomato_leaf.png,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_436_tomato_leaf.png,tomato__leaf,tomato,leaf,domates_late_blight_yaprak,tomato,leaf,domates_late_blight_yaprak,tomato__leaf,domates_late_blight_yaprak,potato,leaf,,0.57851767,0.03398321,prototype_policy_not_calibrated,router,fail,add_prototype_positive,target_class_match_weak_evidence,not_selected,Expected target/class matched prototype but evidence/policy was too weak; candidate positive after conservative review.
demo_117,staged_external:docs/demo_assets/m2_full_image_set/images/demo_117_apricot_fruit.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_117_apricot_fruit.jpg,apricot__fruit,apricot,fruit,kayısıda_şarka_virüsü_meyve_230,apricot,fruit,kayısıda_şarka_virüsü_meyve_230,apricot__fruit,kayısıda_şarka_virüsü_meyve_230,plum,unknown,,0.63988131,0.04212936,prototype_policy_not_calibrated,router,fail,add_prototype_positive,target_class_match_weak_evidence,not_selected,Expected target/class matched prototype but evidence/policy was too weak; candidate positive after conservative review.
demo_118,staged_external:docs/demo_assets/m2_full_image_set/images/demo_118_apricot_fruit.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_118_apricot_fruit.jpg,apricot__fruit,apricot,fruit,kayısıda_şarka_virüsü_meyve_230,apricot,fruit,kayısıda_şarka_virüsü_meyve_230,apricot__fruit,kayısıda_şarka_virüsü_meyve_230,plum,unknown,,0.60232311,0.04272016,prototype_policy_not_calibrated,router,fail,add_prototype_positive,target_class_match_weak_evidence,not_selected,Expected target/class matched prototype but evidence/policy was too weak; candidate positive after conservative review.
demo_150,staged_external:docs/demo_assets/m2_full_image_set/images/demo_150_apricot_fruit.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_150_apricot_fruit.jpg,apricot__fruit,apricot,fruit,kayısıda_şarka_virüsü_meyve_230,apricot,fruit,kayısıda_şarka_virüsü_meyve_230,apricot__fruit,kayısıda_şarka_virüsü_meyve_230,plum,unknown,,0.61482482,0.06027534,prototype_policy_not_calibrated,router,fail,add_prototype_positive,target_class_match_weak_evidence,not_selected,Expected target/class matched prototype but evidence/policy was too weak; candidate positive after conservative review.
demo_172,staged_external:docs/demo_assets/m2_full_image_set/images/demo_172_apricot_fruit.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_172_apricot_fruit.jpg,apricot__fruit,apricot,fruit,kayısı_sağlıklı_meyve_800,apricot,fruit,kayısı_sağlıklı_meyve_800,apricot__fruit,kayısı_sağlıklı_meyve_800,plum,unknown,,0.70308646,0.14069412,prototype_policy_not_calibrated,router,fail,add_prototype_positive,target_class_match_weak_evidence,not_selected,Expected target/class matched prototype but evidence/policy was too weak; candidate positive after conservative review.
demo_180,staged_external:docs/demo_assets/m2_full_image_set/images/demo_180_apricot_fruit.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_180_apricot_fruit.jpg,apricot__fruit,apricot,fruit,kayısı_sağlıklı_meyve_800,apricot,fruit,kayısı_sağlıklı_meyve_800,apricot__fruit,kayısı_sağlıklı_meyve_800,plum,unknown,,0.68797591,0.12316876,prototype_policy_not_calibrated,router,fail,add_prototype_positive,target_class_match_weak_evidence,not_selected,Expected target/class matched prototype but evidence/policy was too weak; candidate positive after conservative review.
demo_433,staged_external:docs/demo_assets/m2_full_image_set/images/demo_433_tomato_leaf.png,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_433_tomato_leaf.png,tomato__leaf,tomato,leaf,domates_late_blight_yaprak,tomato,leaf,domates_late_blight_yaprak,tomato__leaf,domates_late_blight_yaprak,potato,leaf,,0.60441821,0.05018352,prototype_policy_not_calibrated,router,fail,add_prototype_positive,target_class_match_weak_evidence,not_selected,Expected target/class matched prototype but evidence/policy was too weak; candidate positive after conservative review.
demo_435,staged_external:docs/demo_assets/m2_full_image_set/images/demo_435_tomato_leaf.png,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_435_tomato_leaf.png,tomato__leaf,tomato,leaf,domates_late_blight_yaprak,tomato,leaf,domates_late_blight_yaprak,tomato__leaf,domates_late_blight_yaprak,honeydew,unknown,,0.58716078,0.04280593,prototype_policy_not_calibrated,router,fail,add_prototype_positive,target_class_match_weak_evidence,not_selected,Expected target/class matched prototype but evidence/policy was too weak; candidate positive after conservative review.
